image,method,raw_bytes,out_bytes,encode_ms,decode_ms,encode_throughput_mbps,decode_throughput_mbps,ratio,bpp,lossless
oexr_ScanLines_Cannon.exr,our_v2a_bitshuf_order0,5297760,2515673,94.322083,95.121041,56.16669852382289,55.69493294338526,2.1059016811803444,45.586173779106645,True
oexr_ScanLines_Cannon.exr,our_v2b_bitshuf_order1,5297760,1720645,104.212417,144.786833,50.83616859207862,36.59006755123928,3.0789384213478086,31.179577783818065,True
oexr_ScanLines_Cannon.exr,our_v4a_pred_order0,5297760,1973928,97.333708,92.978792,54.42883158216884,56.97815476028125,2.6838668887619,35.7692851318293,True
oexr_ScanLines_Cannon.exr,our_v4b_pred_order1,5297760,1895846,101.196125,137.40825,52.35141167707756,38.55489026313922,2.7944041868379603,34.3543716589653,True
oexr_ScanLines_Cannon.exr,our_v4c_pred_bitshuf_order0,5297760,1973792,120.334542,119.353625,44.02526416729122,44.38708920654903,2.6840518149835444,35.76682069402917,True
oexr_ScanLines_Cannon.exr,our_v4d_pred_bitshuf_order1,5297760,1769833,129.248917,179.898792,40.98881540338167,29.448557942512483,2.9933671708008607,32.07090694935218,True
oexr_ScanLines_Cannon.exr,our_v3a_rct_order1,5297760,2408504,79.39625,146.373708,66.72556953256608,36.193385221886984,2.1996060625184763,43.64417867174051,True
oexr_ScanLines_Cannon.exr,our_v3b_rct_bitshuf_order1,5297760,1757358,99.464667,150.866833,53.26273298637796,35.11547166897843,3.0146162591799737,31.844849143789073,True
oexr_ScanLines_Cannon.exr,our_v3c_rct_pred_bitshuf_order1,5297760,1831480,128.615625,188.259917,41.19064071725345,28.14066894547712,2.892611439928364,33.18800398659056,True
oexr_ScanLines_Tree.exr,exr_none,13452288,6741204,33.787208,7.056584,398.1473698566629,1906.3456199203465,1.9955319554192397,64.14329755651976,True
oexr_ScanLines_Tree.exr,exr_rle,13452288,4806542,25.719167,10.342458,523.0452448168326,1300.6857750836405,2.798745543053613,45.73477582400852,True
oexr_ScanLines_Tree.exr,exr_zips,13452288,4032168,66.808958,16.671125,201.35455487870354,806.9214285178715,3.336241942300023,38.366522036994745,True
oexr_ScanLines_Tree.exr,exr_zip,13452288,3652748,40.376917,9.308875,333.16778495,1445.103516805199,3.6827856725949886,34.75629900281647,True
oexr_ScanLines_Tree.exr,exr_piz,13452288,3672586,37.345708,15.804584,360.2097461909143,851.1636876997205,3.6628925776006334,34.945059754890764,True
oexr_ScanLines_Tree.exr,jxl_e3_ll,13452288,7491680,341.423875,213.438584,39.400548658174536,63.026505085884565,1.7956303526044892,71.28415924488087,True
oexr_ScanLines_Tree.exr,jxl_e7_ll,13452288,6991105,1991.629041,220.765459,6.754414463270522,60.93474976083102,1.9242005376832418,66.52113305929817,True
oexr_ScanLines_Tree.exr,jxl_e3_nl,13452288,3305368,353.136333,205.969708,38.09375230727109,65.31197296254845,4.069830651231572,31.450940092867473,False
oexr_ScanLines_Tree.exr,jxl_e7_nl,13452288,3137740,4025.527667,271.076584,3.341745259951284,49.625415081960746,4.287253883368284,29.855941234680675,False
oexr_ScanLines_Tree.exr,zstd_3,13452288,5696212,121.141333,62.332541,111.04622730212155,215.81485022405872,2.3616199677961425,54.200083732967954,True
oexr_ScanLines_Tree.exr,zstd_19,13452288,4787230,10275.523416,66.284042,1.309158420003546,202.94912009137883,2.8100358662525093,45.55102001979143,True
oexr_ScanLines_Tree.exr,zstd_22,13452288,4786308,11907.292875,62.221875,1.1297520050291028,216.1986921802019,2.8105771713813654,45.54224708837634,True
oexr_ScanLines_Tree.exr,xz_9,13452288,3944504,15219.612334,410.553125,0.8838784920919525,32.766254062735484,3.4103877192164083,37.53238943442186,True
oexr_ScanLines_Tree.exr,bzip2_9,13452288,3992603,1638.668292,714.050083,8.209280710241508,18.839418018805834,3.369302682986513,37.99005671005557,True
oexr_ScanLines_Tree.exr,lz4_9,13452288,6410060,466.659542,43.480167,28.826771531010504,309.3890600742173,2.0986212297544795,60.99242597244424,True
oexr_ScanLines_Tree.exr,zfp,13452288,7527344,58.66875,79.320917,229.2922211569191,169.59319822285968,1.787122788595818,71.62350612773083,True
oexr_ScanLines_Tree.exr,blosc_zstd9_shuf,13452288,4274281,811.133,10.442959,16.584565046669287,1288.1682289473702,3.147263364294486,40.67025386313466,True
oexr_ScanLines_Tree.exr,blosc_zstd9_bitshuf,13452288,3862273,428.464917,13.266375,31.39647487171044,1014.0138508070214,3.4829977062729642,36.74995242445003,True
oexr_ScanLines_Tree.exr,blosc_zstd9_noshuf,13452288,5006879,1701.333875,15.270708,7.9069065735260216,880.9210417748803,2.686761154004321,47.64100441501104,True
oexr_ScanLines_Tree.exr,blosc_lz4hc9_shuf,13452288,5445909,329.711791,10.078708,40.80014232793997,1334.723458602035,2.4701639340650017,51.818423155971686,True
oexr_ScanLines_Tree.exr,blosc_lz4_shuf,13452288,6445225,16.2185,10.614167,829.4409470666214,1267.3898950336845,2.087171200384781,61.327024815406865,True
oexr_ScanLines_Tree.exr,planes_zstd19,13452288,4239935,5836.57725,189.6585,2.304824801213759,70.9290013366129,3.172758072942156,40.34344789525767,True
oexr_ScanLines_Tree.exr,our_v0_passthrough,13452288,13452309,27.6935,12.488792,485.75615216567064,1077.1488547491222,0.9999984389297034,128.0001998173099,True
oexr_ScanLines_Tree.exr,our_v1a_rans_static,13452288,13452322,139.001375,176.158042,96.77809302246112,76.36488148522905,0.9999974725552957,128.00032351373983,True
oexr_ScanLines_Tree.exr,our_v1b_rans_order0,13452288,7451907,197.949958,183.344083,67.958024017363,73.37181424065918,1.8052141552491194,70.9057147750628,True
oexr_ScanLines_Tree.exr,our_v1c_rans_order1,13452288,5250134,200.218708,367.787959,67.18796727027127,36.57620558480546,2.5622751724051236,49.95560249676486,True
oexr_ScanLines_Tree.exr,our_v2a_bitshuf_order0,13452288,7031734,266.407042,254.843125,50.49524178869116,52.78654466350622,1.9130826052293788,66.90772246327168,True
oexr_ScanLines_Tree.exr,our_v2b_bitshuf_order1,13452288,4269069,253.080875,322.35575,53.154107357974006,41.73118674011554,3.1511057797379243,40.62066110984243,True
oexr_ScanLines_Tree.exr,our_v4a_pred_order0,13452288,5650707,266.76975,248.544958,50.42658697247346,54.12416372574333,2.380638033435462,53.76709865266042,True
oexr_ScanLines_Tree.exr,our_v4b_pred_order1,13452288,4805984,278.742417,455.988708,48.2606420105771,29.5013621258358,2.799070492119824,45.7294663926315,True
oexr_ScanLines_Tree.exr,our_v4c_pred_bitshuf_order0,13452288,5472013,308.196791,311.731416,43.64837140695601,43.15345617908462,2.4583801244624235,52.06680558727259,True
oexr_ScanLines_Tree.exr,our_v4d_pred_bitshuf_order1,13452288,4575690,319.485584,416.701416,42.106087641187585,32.28279886622703,2.9399474177665006,43.53819365151861,True
oexr_ScanLines_Tree.exr,our_v3a_rct_order1,13452288,5637519,184.684,389.758041,72.83948799029694,34.514459189823356,2.386207124091289,53.6416133820507,True
oexr_ScanLines_Tree.exr,our_v3b_rct_bitshuf_order1,13452288,4269069,282.295917,346.795125,47.65314405875733,38.79030306438131,3.1511057797379243,40.62066110984243,True
oexr_ScanLines_Tree.exr,our_v3c_rct_pred_bitshuf_order1,13452288,5042388,330.768958,418.153416,40.669741445326316,32.17069976058739,2.667840713566667,47.97887645581183,True
oexr_TestImages_GrayRampsHorizontal.exr,exr_none,2560000,1293115,10.793209,6.425375,237.18617882781666,398.42032566192637,1.9797156478735456,16.1639375,True
oexr_TestImages_GrayRampsHorizontal.exr,exr_rle,2560000,558355,10.029583,4.480708,255.24490898574746,571.33827957546,4.584896705500981,6.9794375,True
oexr_TestImages_GrayRampsHorizontal.exr,exr_zips,2560000,180922,18.251375,5.5675,140.2634048119662,459.81140547822184,14.149744088612772,2.261525,True
oexr_TestImages_GrayRampsHorizontal.exr,exr_zip,2560000,35444,7.85925,2.0255,325.73082673283074,1263.885460380153,72.22661099198736,0.44305,True
oexr_TestImages_GrayRampsHorizontal.exr,exr_piz,2560000,128913,14.449041,3.124084,177.1743882517878,819.4401943097561,19.858354083761917,1.6114125,True
oexr_TestImages_GrayRampsHorizontal.exr,zstd_3,2560000,18086,19.22375,25.524792,133.16860654138762,100.2946468672497,141.54594714143536,0.226075,True
oexr_TestImages_GrayRampsHorizontal.exr,zstd_19,2560000,12073,50.767958,26.806166,50.425506576411834,95.50041583716225,212.04340263397665,0.1509125,True
oexr_TestImages_GrayRampsHorizontal.exr,zstd_22,2560000,12073,183.243917,25.371916,13.970450107765378,100.89896245912213,212.04340263397665,0.1509125,True
